2016-03-29-1-02-26PM,1459227746725,1459227740817,2016-03-29-1-02-20PM,network,1.2915293,103.7797865,54.551,-1.0,-1.0,-1.0
2016-03-29-1-02-46PM,1459227766632,1459227750863,2016-03-29-1-02-30PM,network,1.2915127,103.7798102,52.685,-1.0,-1.0,-1.0
2016-03-29-1-03-09PM,1459227789706,1459227789674,2016-03-29-1-03-09PM,network,1.2915273,103.7798159,53.955,-1.0,-1.0,-1.0
2016-03-29-1-03-29PM,1459227809653,1459227809614,2016-03-29-1-03-29PM,network,1.291538,103.7798124,54.979,-1.0,-1.0,-1.0
2016-03-29-1-03-49PM,1459227829732,1459227829651,2016-03-29-1-03-49PM,network,1.2915429,103.7798044,55.53,-1.0,-1.0,-1.0
2016-03-29-1-04-09PM,1459227849650,1459227849621,2016-03-29-1-04-09PM,network,1.291523,103.7798226,53.484,-1.0,-1.0,-1.0
2016-03-29-1-04-28PM,1459227868725,1459227863000,2016-03-29-1-04-23PM,gps,1.29150606,103.77979026,48.0,103.9000015258789,-1.0,0.0
2016-03-29-1-04-49PM,1459227889716,1459227889682,2016-03-29-1-04-49PM,network,1.2915301,103.7798226,54.137,-1.0,-1.0,-1.0
2016-03-29-1-05-09PM,1459227909703,1459227909657,2016-03-29-1-05-09PM,network,1.2915019,103.7798375,51.395,-1.0,-1.0,-1.0
2016-03-29-1-05-29PM,1459227929767,1459227929720,2016-03-29-1-05-29PM,network,1.2915271,103.779818,53.912,-1.0,-1.0,-1.0
2016-03-29-1-05-40PM,1459227940718,1459227935000,2016-03-29-1-05-35PM,gps,1.29152174,103.7798041,67.0,102.0999984741211,-1.0,0.0
2016-03-29-1-05-49PM,1459227949819,1459227949776,2016-03-29-1-05-49PM,network,1.2915083,103.7798211,52.149,-1.0,-1.0,-1.0
2016-03-29-1-06-09PM,1459227969788,1459227969750,2016-03-29-1-06-09PM,network,1.2915117,103.7797993,54.501,-1.0,-1.0,-1.0
2016-03-29-1-06-16PM,1459227976724,1459227971000,2016-03-29-1-06-11PM,gps,1.29152656,103.77980339,77.0,101.5999984741211,-1.0,0.0
2016-03-29-1-06-29PM,1459227989827,1459227989768,2016-03-29-1-06-29PM,network,1.2914887,103.7798214,55.218,-1.0,-1.0,-1.0
2016-03-29-1-06-48PM,1459228008735,1459228003000,2016-03-29-1-06-43PM,gps,1.29152678,103.7797525,67.0,87.19999694824219,-1.0,0.0
2016-03-29-1-07-09PM,1459228029757,1459228024000,2016-03-29-1-07-04PM,gps,1.29152854,103.7797486,54.0,81.80000305175781,-1.0,0.0
