2016-03-27-11-57-06AM,1459051026824,1009.4863,31.382288,0
2016-03-27-11-57-07AM,1459051027861,1009.6558,29.966028,0
2016-03-27-11-57-08AM,1459051028915,1009.75275,29.157492,0
2016-03-27-11-57-09AM,1459051029940,1009.69196,29.664808,0
2016-03-27-11-57-10AM,1459051030947,1009.76294,29.072939,0
2016-03-27-11-57-11AM,1459051031981,1009.7512,29.170704,0
2016-03-27-11-57-12AM,1459051032982,1009.85297,28.319891,0
2016-03-27-11-57-13AM,1459051033982,1009.7213,29.419077,0
2016-03-27-11-57-14AM,1459051034987,1009.70856,29.52741,0
2016-03-27-11-57-16AM,1459051036020,1009.7827,28.906477,0
2016-03-27-11-57-17AM,1459051037021,1009.7941,28.811356,0
2016-03-27-11-57-18AM,1459051038065,1009.73694,29.289606,0
2016-03-27-11-57-19AM,1459051039067,1009.66284,29.907898,0
2016-03-27-11-57-20AM,1459051040074,1009.7317,29.331882,0
2016-03-27-11-57-21AM,1459051041100,1009.62604,30.214401,0
2016-03-27-11-57-22AM,1459051042100,1009.645,30.055866,0
2016-03-27-11-57-23AM,1459051043105,1009.73505,29.30546,0
2016-03-27-11-57-24AM,1459051044110,1009.4982,31.281881,0
2016-03-27-11-57-25AM,1459051045110,1009.7076,29.535337,0
2016-03-27-11-57-26AM,1459051046115,1009.54626,30.880255,0
2016-03-27-11-57-27AM,1459051047122,1009.65784,29.950174,0
2016-03-27-11-57-28AM,1459051048142,1009.622,30.248753,0
2016-03-27-11-57-29AM,1459051049171,1009.65674,29.958101,0
2016-03-27-11-57-30AM,1459051050181,1009.8063,28.710949,0
2016-03-27-11-57-31AM,1459051051205,1009.6756,29.802208,0
2016-03-27-11-57-32AM,1459051052210,1009.5036,31.236961,0
2016-03-27-11-57-33AM,1459051053210,1009.7783,28.943468,0
2016-03-27-11-57-34AM,1459051054210,1009.7466,29.207695,0
2016-03-27-11-57-35AM,1459051055213,1009.67426,29.812777,0
2016-03-27-11-57-36AM,1459051056252,1009.7938,28.813997,0
2016-03-27-11-57-37AM,1459051057258,1009.8133,28.650175,0
2016-03-27-11-57-38AM,1459051058295,1009.69293,29.656883,0
2016-03-27-11-57-39AM,1459051059299,1009.8139,28.647533,0
2016-03-27-11-57-40AM,1459051060338,1009.79926,28.769077,0
2016-03-27-11-57-41AM,1459051061381,1009.8143,28.64225,0
2016-03-27-11-57-42AM,1459051062415,1009.70544,29.551191,0
2016-03-27-11-57-43AM,1459051063415,1009.81384,28.647533,0
2016-03-27-11-57-44AM,1459051064435,1009.80237,28.742655,0
2016-03-27-11-57-45AM,1459051065457,1009.6744,29.812777,0
2016-03-27-11-57-46AM,1459051066495,1009.7498,29.181273,0
2016-03-27-11-57-47AM,1459051067500,1009.72125,29.419077,0
2016-03-27-11-57-48AM,1459051068500,1009.64404,30.063793,0
2016-03-27-11-57-49AM,1459051069506,1009.68616,29.71237,0
2016-03-27-11-57-50AM,1459051070543,1009.8275,28.533916,0
2016-03-27-11-57-51AM,1459051071557,1009.7005,29.593468,0
2016-03-27-11-57-52AM,1459051072595,1009.5969,30.45749,0
2016-03-27-11-57-53AM,1459051073595,1009.7743,28.977818,0
2016-03-27-11-57-54AM,1459051074595,1009.6777,29.78371,0
2016-03-27-11-57-55AM,1459051075599,1009.7752,28.96989,0
2016-03-27-11-57-56AM,1459051076635,1009.6796,29.767859,0
2016-03-27-11-57-57AM,1459051077636,1009.6989,29.60668,0
2016-03-27-11-57-58AM,1459051078644,1009.6588,29.942247,0
2016-03-27-11-57-59AM,1459051079643,1009.69006,29.680662,0
2016-03-27-11-58-00AM,1459051080680,1009.86743,28.198347,0
2016-03-27-11-58-01AM,1459051081715,1009.7968,28.790216,0
2016-03-27-11-58-02AM,1459051082717,1009.68567,29.717655,0
2016-03-27-11-58-03AM,1459051083758,1009.72345,29.400581,0
2016-03-27-11-58-04AM,1459051084761,1009.4969,31.29245,0
2016-03-27-11-58-05AM,1459051085810,1009.68994,29.680662,0
2016-03-27-11-58-06AM,1459051086844,1009.6984,29.609322,0
2016-03-27-11-58-07AM,1459051087846,1009.7085,29.52741,0
2016-03-27-11-58-08AM,1459051088850,1009.7596,29.099363,0
2016-03-27-11-58-09AM,1459051089881,1009.70667,29.540623,0
2016-03-27-11-58-10AM,1459051090926,1009.6803,29.762573,0
2016-03-27-11-58-11AM,1459051091930,1009.5864,30.544685,0
2016-03-27-11-58-12AM,1459051092961,1009.5655,30.719076,0
2016-03-27-11-58-13AM,1459051093962,1009.782,28.91176,0
2016-03-27-11-58-15AM,1459051095002,1009.70996,29.5142,0
2016-03-27-11-58-16AM,1459051096005,1009.6108,30.343874,0
2016-03-27-11-58-17AM,1459051097014,1009.73285,29.323956,0
2016-03-27-11-58-18AM,1459051098060,1009.6986,29.609322,0
2016-03-27-11-58-19AM,1459051099079,1009.83746,28.449364,0
2016-03-27-11-58-20AM,1459051100100,1009.7468,29.207695,0
2016-03-27-11-58-21AM,1459051101101,1009.7053,29.553833,0
2016-03-27-11-58-22AM,1459051102140,1009.8474,28.367453,0
2016-03-27-11-58-23AM,1459051103146,1009.63055,30.17741,0
2016-03-27-11-58-24AM,1459051104180,1009.75336,29.152208,0
2016-03-27-11-58-25AM,1459051105182,1009.6733,29.820704,0
2016-03-27-11-58-26AM,1459051106221,1009.77576,28.964607,0
2016-03-27-11-58-27AM,1459051107243,1009.7302,29.345095,0
2016-03-27-11-58-28AM,1459051108261,1009.70557,29.551191,0
2016-03-27-11-58-29AM,1459051109300,1009.74725,29.202412,0
2016-03-27-11-58-30AM,1459051110305,1009.7643,29.059729,0
2016-03-27-11-58-31AM,1459051111308,1009.8179,28.613184,0
2016-03-27-11-58-32AM,1459051112364,1009.64655,30.042654,0
2016-03-27-11-58-33AM,1459051113385,1009.6951,29.638386,0
2016-03-27-11-58-34AM,1459051114385,1009.78564,28.882696,0
2016-03-27-11-58-35AM,1459051115385,1009.9213,27.74916,0
2016-03-27-11-58-36AM,1459051116385,1009.85547,28.298754,0
2016-03-27-11-58-37AM,1459051117385,1009.8887,28.021315,0
2016-03-27-11-58-38AM,1459051118385,1009.742,29.24733,0
2016-03-27-11-58-39AM,1459051119385,1009.8223,28.576193,0
2016-03-27-11-58-40AM,1459051120385,1009.76086,29.088793,0
2016-03-27-11-58-41AM,1459051121388,1009.70496,29.556477,0
2016-03-27-11-58-42AM,1459051122390,1009.6308,30.174768,0
2016-03-27-11-58-43AM,1459051123390,1009.8416,28.415014,0
2016-03-27-11-58-44AM,1459051124390,1009.87354,28.148144,0
2016-03-27-11-58-45AM,1459051125390,1009.7466,29.207695,0
2016-03-27-11-58-46AM,1459051126391,1009.6946,29.643671,0
2016-03-27-11-58-47AM,1459051127390,1009.65845,29.944891,0
2016-03-27-11-58-48AM,1459051128390,1009.5627,30.742857,0
2016-03-27-11-58-49AM,1459051129392,1009.7088,29.524769,0
2016-03-27-11-58-50AM,1459051130436,1009.65796,29.947533,0
2016-03-27-11-58-51AM,1459051131439,1009.72363,29.400581,0
2016-03-27-11-58-52AM,1459051132470,1009.66675,29.87619,0
2016-03-27-11-58-53AM,1459051133474,1009.793,28.821924,0
2016-03-27-11-58-54AM,1459051134514,1009.74316,29.236761,0
2016-03-27-11-58-55AM,1459051135550,1009.7656,29.04916,0
2016-03-27-11-58-56AM,1459051136550,1009.77484,28.972534,0
2016-03-27-11-58-57AM,1459051137552,1009.7702,29.012167,0
2016-03-27-11-58-58AM,1459051138590,1009.7162,29.461353,0
2016-03-27-11-58-59AM,1459051139595,1009.59485,30.475986,0
2016-03-27-11-59-00AM,1459051140595,1009.5917,30.50241,0
2016-03-27-11-59-01AM,1459051141595,1009.6981,29.611963,0
2016-03-27-11-59-02AM,1459051142625,1009.8433,28.401802,0
2016-03-27-11-59-03AM,1459051143635,1009.7378,29.28168,0
2016-03-27-11-59-04AM,1459051144635,1009.66345,29.902615,0
2016-03-27-11-59-05AM,1459051145636,1009.6545,29.976597,0
2016-03-27-11-59-06AM,1459051146640,1009.74835,29.194485,0
2016-03-27-11-59-07AM,1459051147642,1009.7755,28.967249,0
2016-03-27-11-59-08AM,1459051148675,1009.645,30.055866,0
2016-03-27-11-59-09AM,1459051149675,1009.78784,28.8642,0
2016-03-27-11-59-10AM,1459051150675,1009.79553,28.800785,0
2016-03-27-11-59-11AM,1459051151675,1009.8084,28.692451,0
2016-03-27-11-59-12AM,1459051152675,1009.6863,29.71237,0
2016-03-27-11-59-13AM,1459051153678,1009.69434,29.643671,0
2016-03-27-11-59-14AM,1459051154721,1009.7753,28.967249,0
2016-03-27-11-59-15AM,1459051155755,1009.7869,28.872128,0
2016-03-27-11-59-16AM,1459051156757,1009.73804,29.279037,0
2016-03-27-11-59-17AM,1459051157795,1009.80927,28.684525,0
2016-03-27-11-59-18AM,1459051158795,1009.6804,29.759932,0
2016-03-27-11-59-19AM,1459051159795,1009.71826,29.4455,0
2016-03-27-11-59-20AM,1459051160795,1009.6824,29.744078,0
2016-03-27-11-59-21AM,1459051161795,1009.8845,28.055664,0
2016-03-27-11-59-22AM,1459051162797,1009.7058,29.54855,0
2016-03-27-11-59-23AM,1459051163840,1009.76697,29.03859,0
2016-03-27-11-59-24AM,1459051164844,1009.7304,29.342451,0
2016-03-27-11-59-25AM,1459051165875,1009.742,29.24733,0
2016-03-27-11-59-26AM,1459051166876,1009.59515,30.473345,0
2016-03-27-11-59-27AM,1459051167880,1009.7731,28.988386,0
2016-03-27-11-59-28AM,1459051168916,1009.62164,30.251394,0
